Index,Prime,Time,OriginalTime
29928,402728611,1291,1645
29929,402728621,1291,1645
29930,402728629,1291,1645
29931,402728639,1291,1645
29932,402728653,1291,1645
29933,402728659,1291,1645
29934,402728717,1291,1645
29935,402728743,1291,1645
29936,402728783,1291,1645
29937,402728797,1291,1645
29938,402728819,1291,1645
29939,402728849,1291,1645
29940,402728891,1291,1645
29941,402728897,1291,1645
29942,402728917,1291,1645
29943,402728941,1291,1645
29944,402728981,1291,1645
29945,402728983,1291,1645
29946,402728987,1291,1645
29947,402728993,1291,1645
29948,402729037,1291,1645
29949,402729043,1291,1645
29950,402729049,1291,1645
29951,402729077,1291,1645
29952,402729079,1291,1645
29953,402729097,1291,1645
29954,402729109,1291,1645
29955,402729113,1291,1645
29956,402729121,1291,1645
29957,402729143,1291,1645
29958,402729179,1291,1645
29959,402729181,1291,1645
29960,402729209,1291,1645
29961,402729211,1291,1645
29962,402729251,1291,1645
29963,402729373,1291,1645
29964,402729413,1291,1645
29965,402729419,1291,1645
29966,402729487,1291,1645
29967,402729527,1291,1645
29968,402729559,1291,1645
29969,402729589,1291,1645
29970,402729599,1291,1645
29971,402729611,1291,1645
29972,402729623,1291,1645
29973,402729629,1291,1645
29974,402729637,1291,1645
29975,402729671,1291,1645
29976,402729673,1291,1645
29977,402729709,1291,1645
29978,402729713,1291,1645
29979,402729727,1291,1645
29980,402729731,1291,1645
29981,402729737,1291,1645
29982,402729739,1291,1645
29983,402729791,1291,1645
29984,402729799,1291,1645
29985,402729809,1291,1645
29986,402729823,1291,1645
29987,402729841,1291,1645
29988,402729857,1291,1645
29989,402729883,1291,1645
29990,402729889,1291,1645
29991,402729911,1291,1645
29992,402729919,1291,1645
29993,402729961,1291,1645
29994,402729967,1291,1645
29995,402729973,1291,1645
29996,402729997,1291,1645
29997,402730001,1291,1645
29998,402730033,1291,1645
29999,402730037,1291,1645
30000,402730049,1291,1645
30001,402730067,1291,1645
30002,402730087,1291,1645
30003,402730109,1291,1645
30004,402730117,1291,1645
30005,402730151,1291,1645
30006,402730157,1291,1645
30007,402730171,1291,1645
30008,402730177,1291,1645
30009,402730201,1291,1645
30010,402730219,1291,1645
30011,402730261,1291,1645
30012,402730301,1291,1645
30013,402730319,1291,1645
30014,402730351,1291,1645
30015,402730369,1291,1645
30016,402730381,1291,1645
30017,402730409,1291,1645
30018,402730417,1291,1645
30019,402730423,1291,1645
30020,402730463,1291,1645
30021,402730469,1291,1645
30022,402730507,1291,1645
30023,402730513,1291,1645
30024,402730547,1291,1645
30025,402730583,1291,1645
30026,402730597,1291,1645
30027,402730609,1291,1645
30028,402730619,1291,1645
30029,402730633,1291,1645
30030,402730739,1291,1645
30031,402730747,1291,1645
30032,402730751,1291,1645
30033,402730763,1291,1645
30034,402730771,1291,1645
30035,402730777,1291,1645
30036,402730789,1291,1645
30037,402730807,1291,1645
30038,402730831,1291,1645
30039,402730871,1291,1645
30040,402730883,1291,1645
30041,402730891,1291,1645
30042,402730919,1291,1645
30043,402730961,1291,1645
30044,402731009,1291,1645
30045,402731027,1291,1645
30046,402731039,1291,1645
30047,402731041,1291,1645
30048,402731053,1291,1645
30049,402731059,1291,1645
30050,402731083,1291,1645
30051,402731113,1291,1645
30052,402731179,1291,1645
30053,402731191,1291,1645
30054,402731221,1291,1645
30055,402731243,1291,1645
30056,402731267,1291,1645
30057,402731299,1291,1645
30058,402731387,1291,1645
30059,402731393,1291,1645
30060,402731431,1291,1645
30061,402731453,1291,1645
30062,402731473,1291,1645
30063,402731501,1291,1645
30064,402731519,1291,1645
30065,402731531,1291,1645
30066,402731591,1291,1645
30067,402731599,1291,1645
30068,402731611,1291,1645
30069,402731621,1291,1645
30070,402731669,1291,1645
30071,402731677,1291,1645
30072,402731701,1291,1645
30073,402731711,1291,1645
30074,402731731,1291,1645
30075,402731773,1291,1645
30076,402731801,1291,1645
30077,402731803,1291,1645
30078,402731827,1291,1645
30079,402731831,1291,1645
30080,402731837,1291,1645
30081,402731839,1291,1645
30082,402731867,1291,1645
30083,402731869,1291,1645
30084,402731891,1291,1645
30085,402731893,1291,1645
30086,402731911,1291,1645
30087,402731929,1291,1645
30088,402731963,1291,1645
30089,402731981,1291,1645
30090,402731983,1291,1645
30091,402732007,1291,1645
30092,402732041,1291,1645
30093,402732061,1291,1645
30094,402732079,1291,1645
30095,402732103,1291,1645
30096,402732131,1291,1645
30097,402732157,1291,1645
30098,402732199,1291,1645
30099,402732223,1291,1645
30100,402732229,1291,1645
30101,402732257,1291,1645
30102,402732269,1291,1645
30103,402732293,1291,1645
30104,402732301,1291,1645
30105,402732307,1291,1645
30106,402732311,1291,1645
30107,402732347,1291,1645
30108,402732353,1291,1645
30109,402732359,1291,1645
30110,402732391,1291,1645
30111,402732401,1291,1645
30112,402732403,1291,1645
30113,402732427,1291,1645
30114,402732469,1291,1645
30115,402732497,1291,1645
30116,402732503,1291,1645
30117,402732509,1291,1645
30118,402732527,1291,1645
30119,402732571,1291,1645
30120,402732619,1291,1645
30121,402732647,1291,1645
30122,402732653,1291,1645
30123,402732667,1291,1645
30124,402732713,1291,1645
30125,402732719,1291,1645
30126,402732769,1291,1645
30127,402732787,1291,1645
30128,402732833,1291,1645
30129,402732851,1291,1645
30130,402732877,1291,1645
30131,402732887,1291,1645
30132,402732899,1291,1645
30133,402732917,1291,1645
30134,402732943,1291,1645
30135,402732961,1291,1645
30136,402732971,1291,1645
30137,402732977,1291,1645
30138,402732983,1291,1645
30139,402732991,1291,1645
30140,402733003,1291,1645
30141,402733007,1291,1645
30142,402733027,1291,1645
30143,402733033,1291,1645
30144,402733117,1291,1645
30145,402733153,1291,1645
30146,402733171,1291,1645
30147,402733187,1291,1645
30148,402733211,1291,1645
30149,402733223,1291,1645
30150,402733301,1291,1645
30151,402733321,1291,1645
30152,402733333,1291,1645
30153,402733337,1291,1645
30154,402733339,1291,1645
30155,402733361,1291,1645
30156,402733393,1291,1645
30157,402733423,1291,1645
30158,402733433,1291,1645
30159,402733439,1291,1645
30160,402733453,1291,1645
30161,402733477,1291,1645
30162,402733483,1291,1645
30163,402733501,1291,1645
30164,402733537,1291,1645
30165,402733543,1291,1645
30166,402733549,1291,1645
30167,402733559,1291,1645
30168,402733579,1291,1645
30169,402733589,1291,1645
30170,402733607,1291,1645
30171,402733631,1291,1645
30172,402733663,1291,1645
30173,402733687,1291,1645
30174,402733691,1291,1645
30175,402733777,1291,1645
30176,402733781,1291,1645
30177,402733783,1291,1645
30178,402733819,1291,1645
30179,402733843,1291,1645
30180,402733847,1291,1645
30181,402733853,1291,1645
30182,402733867,1291,1645
30183,402733873,1291,1645
30184,402733879,1291,1645
30185,402733889,1291,1645
30186,402733907,1291,1645
30187,402733951,1291,1645
30188,402733957,1291,1645
30189,402733973,1291,1645
30190,402733987,1291,1645
30191,402733997,1291,1645
30192,402733999,1291,1645
30193,402734039,1291,1645
30194,402734041,1291,1645
30195,402734047,1291,1645
30196,402734141,1291,1645
30197,402734153,1291,1645
30198,402734183,1291,1645
30199,402734191,1291,1645
30200,402734201,1291,1645
30201,402734221,1291,1645
30202,402734239,1291,1645
30203,402734249,1291,1645
30204,402734251,1291,1645
30205,402734323,1291,1645
30206,402734329,1291,1645
30207,402734351,1291,1645
30208,402734363,1291,1645
30209,402734407,1291,1645
30210,402734443,1291,1645
30211,402734467,1291,1645
30212,402734477,1291,1645
30213,402734489,1291,1645
30214,402734491,1291,1645
30215,402734533,1291,1645
30216,402734537,1291,1645
30217,402734557,1291,1645
30218,402734597,1291,1645
30219,402734639,1291,1645
30220,402734663,1291,1645
30221,402734693,1291,1645
30222,402734713,1291,1645
30223,402734719,1291,1645
30224,402734723,1291,1645
30225,402734747,1291,1645
30226,402734779,1291,1645
30227,402734797,1291,1645
30228,402734821,1291,1645
30229,402734833,1291,1645
30230,402734851,1291,1645
30231,402734897,1291,1645
30232,402734903,1291,1645
30233,402734921,1291,1645
30234,402734929,1291,1645
30235,402734939,1291,1645
30236,402734953,1291,1645
30237,402734971,1291,1645
30238,402734989,1291,1645
30239,402734999,1291,1645
30240,402735017,1291,1645
30241,402735019,1291,1645
30242,402735023,1291,1645
30243,402735041,1291,1645
30244,402735061,1291,1645
30245,402735071,1291,1645
30246,402735079,1291,1645
30247,402735089,1291,1645
30248,402735107,1291,1645
30249,402735131,1291,1645
30250,402735133,1291,1645
30251,402735163,1291,1645
30252,402735197,1291,1645
30253,402735199,1291,1645
30254,402735241,1291,1645
30255,402735247,1291,1645
30256,402735259,1291,1645
30257,402735293,1291,1645
30258,402735349,1291,1645
30259,402735391,1291,1645
30260,402735401,1291,1645
30261,402735407,1291,1645
30262,402735409,1291,1645
30263,402735427,1291,1645
30264,402735449,1291,1645
30265,402735461,1291,1645
30266,402735479,1291,1645
30267,402735493,1291,1645
30268,402735511,1291,1645
30269,402735517,1291,1645
30270,402735521,1291,1645
30271,402735577,1291,1645
30272,402735587,1291,1645
30273,402735617,1291,1645
30274,402735629,1291,1645
30275,402735631,1291,1645
30276,402735649,1291,1645
30277,402735653,1291,1645
30278,402735667,1291,1645
30279,402735691,1291,1645
30280,402735701,1291,1645
30281,402735709,1291,1645
30282,402735737,1291,1645
30283,402735811,1291,1645
30284,402735833,1291,1645
30285,402735841,1291,1645
30286,402735877,1291,1645
30287,402735881,1291,1645
30288,402735887,1291,1645
30289,402735901,1291,1645
30290,402735937,1291,1645
30291,402736013,1291,1645
30292,402736039,1291,1645
30293,402736067,1291,1645
30294,402736111,1291,1645
30295,402736121,1291,1645
30296,402736163,1291,1645
30297,402736189,1291,1645
30298,402736193,1291,1645
30299,402736199,1291,1645
30300,402736223,1291,1645
30301,402736249,1291,1645
30302,402736267,1291,1645
30303,402736289,1291,1645
30304,402736291,1291,1645
30305,402736319,1291,1645
30306,402736343,1291,1645
30307,402736351,1291,1645
30308,402736393,1291,1645
30309,402736441,1291,1645
30310,402736459,1291,1645
30311,402736471,1291,1645
30312,402736541,1291,1645
30313,402736553,1291,1645
30314,402736567,1291,1645
30315,402736573,1291,1645
30316,402736589,1291,1645
30317,402736627,1291,1645
30318,402736639,1291,1645
30319,402736643,1291,1645
30320,402736661,1291,1645
30321,402736669,1291,1645
30322,402736687,1291,1645
30323,402736703,1291,1645
30324,402736729,1291,1645
30325,402736759,1291,1645
30326,402736769,1291,1645
30327,402736777,1291,1645
30328,402736811,1291,1645
30329,402736813,1291,1645
30330,402736819,1291,1645
30331,402736849,1291,1645
30332,402736853,1291,1645
30333,402736889,1291,1645
30334,402736909,1291,1645
30335,402736927,1291,1645
30336,402736951,1291,1645
30337,402736963,1291,1645
30338,402736967,1291,1645
30339,402736993,1291,1645
30340,402737077,1291,1645
30341,402737141,1291,1645
30342,402737173,1291,1645
30343,402737207,1291,1645
30344,402737261,1291,1645
30345,402737317,1291,1645
30346,402737351,1291,1645
30347,402737369,1291,1645
30348,402737381,1291,1645
30349,402737431,1291,1645
30350,402737449,1291,1645
30351,402737473,1291,1645
30352,402737477,1291,1645
30353,402737557,1291,1645
30354,402737561,1291,1645
30355,402737581,1291,1645
30356,402737591,1291,1645
30357,402737609,1291,1645
30358,402737617,1291,1645
30359,402737639,1291,1645
30360,402737641,1291,1645
30361,402737651,1291,1645
30362,402737681,1291,1645
30363,402737743,1291,1645
30364,402737749,1291,1645
30365,402737759,1291,1645
30366,402737767,1291,1645
30367,402737789,1291,1645
30368,402737791,1291,1645
30369,402737807,1291,1645
30370,402737809,1291,1645
30371,402737849,1291,1645
30372,402737857,1291,1645
30373,402737869,1291,1645
30374,402737879,1291,1645
30375,402737893,1291,1645
30376,402737897,1291,1645
30377,402737903,1291,1645
30378,402737917,1291,1645
30379,402737969,1291,1645
30380,402737999,1291,1645
30381,402738013,1291,1645
30382,402738023,1291,1645
30383,402738031,1291,1645
30384,402738059,1291,1645
30385,402738067,1291,1645
30386,402738097,1291,1645
30387,402738103,1291,1645
30388,402738131,1291,1645
30389,402738163,1291,1645
30390,402738173,1291,1645
30391,402738187,1291,1645
30392,402738227,1291,1645
30393,402738241,1291,1645
30394,402738247,1291,1645
30395,402738251,1291,1645
30396,402738317,1291,1645
30397,402738337,1291,1645
30398,402738379,1291,1645
30399,402738397,1291,1645
30400,402738437,1291,1645
30401,402738491,1291,1645
30402,402738521,1291,1645
30403,402738527,1291,1645
30404,402738563,1291,1645
30405,402738587,1291,1645
30406,402738601,1291,1645
30407,402738643,1291,1645
30408,402738683,1291,1645
30409,402738727,1291,1645
30410,402738733,1291,1645
30411,402738751,1291,1645
30412,402738781,1291,1645
30413,402738793,1291,1645
30414,402738811,1291,1645
30415,402738829,1291,1645
30416,402738841,1291,1645
30417,402738913,1291,1645
30418,402739003,1291,1645
30419,402739013,1291,1645
30420,402739021,1291,1645
30421,402739031,1291,1645
30422,402739033,1291,1645
30423,402739049,1291,1645
30424,402739079,1291,1645
30425,402739093,1291,1645
30426,402739097,1291,1645
30427,402739109,1291,1645
30428,402739111,1291,1645
30429,402739159,1291,1645
30430,402739171,1291,1645
30431,402739199,1291,1645
30432,402739201,1291,1645
30433,402739229,1291,1645
30434,402739241,1291,1645
30435,402739273,1291,1645
30436,402739277,1291,1645
30437,402739319,1291,1645
30438,402739331,1291,1645
30439,402739343,1291,1645
30440,402739349,1291,1645
30441,402739391,1291,1645
30442,402739397,1291,1645
30443,402739417,1291,1645
30444,402739471,1291,1645
30445,402739517,1291,1645
30446,402739529,1291,1645
30447,402739549,1291,1645
30448,402739553,1291,1645
30449,402739567,1291,1645
30450,402739577,1291,1645
30451,402739609,1291,1645
30452,402739669,1291,1645
30453,402739681,1291,1645
30454,402739691,1291,1645
30455,402739721,1291,1645
30456,402739769,1291,1645
30457,402739807,1291,1645
30458,402739819,1291,1645
30459,402739861,1291,1645
30460,402739889,1291,1645
30461,402739891,1291,1645
30462,402739937,1291,1645
30463,402739943,1291,1645
30464,402739969,1291,1645
30465,402739993,1291,1645
30466,402740027,1291,1645
30467,402740033,1291,1645
30468,402740059,1291,1645
30469,402740069,1291,1645
30470,402740083,1291,1645
30471,402740111,1291,1645
30472,402740119,1291,1645
30473,402740123,1291,1645
30474,402740137,1291,1645
30475,402740147,1291,1645
30476,402740179,1291,1645
30477,402740213,1291,1645
30478,402740231,1291,1645
30479,402740257,1291,1645
30480,402740309,1291,1645
30481,402740311,1291,1645
30482,402740339,1291,1645
30483,402740347,1291,1645
30484,402740363,1291,1645
30485,402740381,1291,1645
30486,402740383,1291,1645
30487,402740423,1291,1645
30488,402740447,1291,1645
30489,402740491,1291,1645
30490,402740497,1291,1645
30491,402740539,1291,1645
30492,402740599,1291,1645
30493,402740621,1291,1645
30494,402740629,1291,1645
30495,402740633,1291,1645
30496,402740669,1291,1645
30497,402740683,1291,1645
30498,402740771,1291,1645
30499,402740773,1291,1645
30500,402740803,1291,1645
30501,402740839,1291,1645
30502,402740851,1291,1645
30503,402740867,1291,1645
30504,402740869,1291,1645
30505,402740873,1291,1645
30506,402740887,1291,1645
30507,402740911,1291,1645
30508,402740977,1291,1645
30509,402741019,1291,1645
30510,402741037,1291,1645
30511,402741049,1291,1645
30512,402741061,1291,1645
30513,402741071,1291,1645
30514,402741083,1291,1645
30515,402741089,1291,1645
30516,402741091,1291,1645
30517,402741133,1291,1645
30518,402741173,1291,1645
30519,402741179,1291,1645
